entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
openfoam-0126,simulation,OpenFOAM heat transfer 0126,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1349.98,597.63,107.542,,,OpenFOAM surrogate
openfoam-0127,simulation,OpenFOAM boundary layer 0127,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1028.5,266.26,180.936,,,OpenFOAM surrogate
openfoam-0128,simulation,OpenFOAM thermal shock 0128,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",982.62,711.03,163.649,,,OpenFOAM surrogate
openfoam-0129,simulation,OpenFOAM thermal shock 0129,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",891.09,713.15,9.42,,,OpenFOAM surrogate
openfoam-0130,simulation,OpenFOAM heat transfer 0130,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",145.41,741.87,48.541,,,OpenFOAM surrogate
openfoam-0131,simulation,OpenFOAM external flow 0131,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",857.86,612.94,60.334,,,OpenFOAM surrogate
openfoam-0132,simulation,OpenFOAM external flow 0132,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",997.9,863.32,159.09,,,OpenFOAM surrogate
openfoam-0133,simulation,OpenFOAM external flow 0133,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1025.66,779.02,142.261,,,OpenFOAM surrogate
openfoam-0134,simulation,OpenFOAM turbulence 0134,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1420.2,614.28,169.789,,,OpenFOAM surrogate
openfoam-0135,simulation,OpenFOAM heat transfer 0135,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",743.67,84.69,79.9,,,OpenFOAM surrogate
openfoam-0136,simulation,OpenFOAM turbulence 0136,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",700.06,383.08,97.608,,,OpenFOAM surrogate
openfoam-0137,simulation,OpenFOAM thermal shock 0137,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",955.4,231.02,48.587,,,OpenFOAM surrogate
openfoam-0138,simulation,OpenFOAM thermal shock 0138,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",817.5,551.75,6.357,,,OpenFOAM surrogate
openfoam-0139,simulation,OpenFOAM heat transfer 0139,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1176.3,340.96,105.84,,,OpenFOAM surrogate
openfoam-0140,simulation,OpenFOAM boundary layer 0140,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",480.08,786.8,77.051,,,OpenFOAM surrogate
openfoam-0141,simulation,OpenFOAM turbulence 0141,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",278.47,455.6,132.275,,,OpenFOAM surrogate
openfoam-0142,simulation,OpenFOAM thermal shock 0142,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",899.32,307.37,166.608,,,OpenFOAM surrogate
openfoam-0143,simulation,OpenFOAM heat transfer 0143,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1004.24,93.38,166.955,,,OpenFOAM surrogate
openfoam-0144,simulation,OpenFOAM thermal shock 0144,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",931.21,83.08,130.624,,,OpenFOAM surrogate
openfoam-0145,simulation,OpenFOAM turbulence 0145,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",211.65,161.67,31.184,,,OpenFOAM surrogate
openfoam-0146,simulation,OpenFOAM heat transfer 0146,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",521.92,522.89,158.138,,,OpenFOAM surrogate
openfoam-0147,simulation,OpenFOAM thermal shock 0147,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",139.18,92.83,186.69,,,OpenFOAM surrogate
openfoam-0148,simulation,OpenFOAM external flow 0148,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",309.78,582.0,64.293,,,OpenFOAM surrogate
openfoam-0149,simulation,OpenFOAM turbulence 0149,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1094.64,326.3,57.851,,,OpenFOAM surrogate
openfoam-0150,simulation,OpenFOAM turbulence 0150,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1427.21,802.86,139.417,,,OpenFOAM surrogate
