entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
mp-fallback-0169,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1561.05,789.78,5.087,,,Materials Project fallback (no API key)
mp-fallback-0170,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,939.35,909.54,70.199,,,Materials Project fallback (no API key)
mp-fallback-0171,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1224.82,712.64,33.938,,,Materials Project fallback (no API key)
mp-fallback-0172,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1439.11,603.56,62.521,,,Materials Project fallback (no API key)
mp-fallback-0173,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1702.11,835.35,40.736,,,Materials Project fallback (no API key)
mp-fallback-0174,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1562.04,777.58,67.43,,,Materials Project fallback (no API key)
mp-fallback-0175,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1304.0,415.8,74.789,,,Materials Project fallback (no API key)
mp-fallback-0176,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1745.17,419.25,0.179,,,Materials Project fallback (no API key)
mp-fallback-0177,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,400.9,159.81,60.803,,,Materials Project fallback (no API key)
mp-fallback-0178,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1320.9,360.89,40.459,,,Materials Project fallback (no API key)
mp-fallback-0179,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1135.03,315.72,46.302,,,Materials Project fallback (no API key)
mp-fallback-0180,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,919.4,785.12,63.936,,,Materials Project fallback (no API key)
mp-fallback-0181,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,543.03,972.28,19.272,,,Materials Project fallback (no API key)
mp-fallback-0182,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1489.99,906.07,54.977,,,Materials Project fallback (no API key)
mp-fallback-0183,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1129.33,208.03,1.949,,,Materials Project fallback (no API key)
mp-fallback-0184,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1097.63,210.49,40.805,,,Materials Project fallback (no API key)
mp-fallback-0185,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1302.95,758.1,56.755,,,Materials Project fallback (no API key)
mp-fallback-0186,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1020.6,746.35,39.626,,,Materials Project fallback (no API key)
mp-fallback-0187,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,838.52,750.93,2.683,,,Materials Project fallback (no API key)
mp-fallback-0188,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1145.79,585.06,20.577,,,Materials Project fallback (no API key)
mp-fallback-0189,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,853.36,772.36,51.589,,,Materials Project fallback (no API key)
mp-fallback-0190,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1446.44,209.11,64.307,,,Materials Project fallback (no API key)
mp-fallback-0191,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1030.4,706.25,1.543,,,Materials Project fallback (no API key)
mp-fallback-0192,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,533.91,322.38,8.804,,,Materials Project fallback (no API key)
mp-fallback-0193,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1170.32,157.29,9.16,,,Materials Project fallback (no API key)
mp-fallback-0194,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1667.67,531.99,23.281,,,Materials Project fallback (no API key)
mp-fallback-0195,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1091.66,393.03,37.786,,,Materials Project fallback (no API key)
mp-fallback-0196,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1113.28,463.91,72.95,,,Materials Project fallback (no API key)
mp-fallback-0197,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1575.96,200.95,3.146,,,Materials Project fallback (no API key)
mp-fallback-0198,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,953.88,786.72,12.425,,,Materials Project fallback (no API key)
mp-fallback-0199,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1518.72,527.95,48.842,,,Materials Project fallback (no API key)
mp-fallback-0200,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1397.68,608.25,43.6,,,Materials Project fallback (no API key)
mp-fallback-0201,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,848.03,695.05,50.674,,,Materials Project fallback (no API key)
mp-fallback-0202,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,559.88,381.75,11.162,,,Materials Project fallback (no API key)
mp-fallback-0203,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1010.43,789.24,69.153,,,Materials Project fallback (no API key)
mp-fallback-0204,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1008.93,300.56,21.389,,,Materials Project fallback (no API key)
mp-fallback-0205,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,499.21,845.78,46.533,,,Materials Project fallback (no API key)
mp-fallback-0206,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,984.16,236.06,26.365,,,Materials Project fallback (no API key)
mp-fallback-0207,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,982.23,174.92,71.296,,,Materials Project fallback (no API key)
mp-fallback-0208,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,577.54,785.53,6.562,,,Materials Project fallback (no API key)
mp-fallback-0209,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1794.74,647.56,3.773,,,Materials Project fallback (no API key)
mp-fallback-0210,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1534.07,497.09,78.346,,,Materials Project fallback (no API key)
mp-fallback-0211,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1543.97,596.03,49.955,,,Materials Project fallback (no API key)
mp-fallback-0212,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1361.88,961.01,25.749,,,Materials Project fallback (no API key)
mp-fallback-0213,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,424.03,833.44,35.642,,,Materials Project fallback (no API key)
mp-fallback-0214,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1508.13,347.89,7.654,,,Materials Project fallback (no API key)
mp-fallback-0215,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1314.25,568.43,54.072,,,Materials Project fallback (no API key)
mp-fallback-0216,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,856.24,302.46,28.089,,,Materials Project fallback (no API key)
mp-fallback-0217,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,726.21,822.25,60.787,,,Materials Project fallback (no API key)
mp-fallback-0218,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1361.11,690.73,45.67,,,Materials Project fallback (no API key)
mp-fallback-0219,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1359.03,838.24,1.156,,,Materials Project fallback (no API key)
mp-fallback-0220,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1271.23,764.0,41.266,,,Materials Project fallback (no API key)
mp-fallback-0221,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1318.26,522.49,38.901,,,Materials Project fallback (no API key)
mp-fallback-0222,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,435.7,398.38,26.581,,,Materials Project fallback (no API key)
mp-fallback-0223,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1559.62,968.9,9.62,,,Materials Project fallback (no API key)
mp-fallback-0224,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1248.19,672.2,30.431,,,Materials Project fallback (no API key)
mp-fallback-0225,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1421.14,667.52,8.795,,,Materials Project fallback (no API key)
mp-fallback-0226,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1566.2,847.61,70.231,,,Materials Project fallback (no API key)
mp-fallback-0227,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,885.34,956.04,25.206,,,Materials Project fallback (no API key)
mp-fallback-0228,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1662.3,860.98,54.537,,,Materials Project fallback (no API key)
mp-fallback-0229,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,948.88,440.97,20.277,,,Materials Project fallback (no API key)
mp-fallback-0230,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1520.13,699.47,4.481,,,Materials Project fallback (no API key)
mp-fallback-0231,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1267.67,247.25,56.221,,,Materials Project fallback (no API key)
mp-fallback-0232,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,421.31,739.73,4.243,,,Materials Project fallback (no API key)
mp-fallback-0233,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1393.74,145.85,49.997,,,Materials Project fallback (no API key)
mp-fallback-0234,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,716.29,956.25,27.232,,,Materials Project fallback (no API key)
mp-fallback-0235,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1714.88,623.81,27.726,,,Materials Project fallback (no API key)
mp-fallback-0236,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1035.85,197.67,69.959,,,Materials Project fallback (no API key)
mp-fallback-0237,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,551.05,188.76,21.894,,,Materials Project fallback (no API key)
mp-fallback-0238,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1639.02,540.02,49.039,,,Materials Project fallback (no API key)
mp-fallback-0239,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1210.99,761.66,37.166,,,Materials Project fallback (no API key)
mp-fallback-0240,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,634.15,496.8,76.806,,,Materials Project fallback (no API key)
mp-fallback-0241,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1263.8,932.28,63.94,,,Materials Project fallback (no API key)
mp-fallback-0242,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,701.29,924.52,20.813,,,Materials Project fallback (no API key)
mp-fallback-0243,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1303.0,916.73,12.432,,,Materials Project fallback (no API key)
mp-fallback-0244,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1743.37,436.75,5.0,,,Materials Project fallback (no API key)
mp-fallback-0245,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,416.2,721.92,2.874,,,Materials Project fallback (no API key)
mp-fallback-0246,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,456.76,613.24,7.643,,,Materials Project fallback (no API key)
mp-fallback-0247,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1469.15,152.58,61.982,,,Materials Project fallback (no API key)
mp-fallback-0248,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1455.09,344.84,40.319,,,Materials Project fallback (no API key)
mp-fallback-0249,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,580.23,351.62,15.764,,,Materials Project fallback (no API key)
mp-fallback-0250,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1029.8,152.51,10.228,,,Materials Project fallback (no API key)
mp-fallback-0251,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1060.33,273.14,11.776,,,Materials Project fallback (no API key)
mp-fallback-0252,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,619.68,289.13,57.835,,,Materials Project fallback (no API key)
mp-fallback-0253,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,886.01,936.59,68.464,,,Materials Project fallback (no API key)
mp-fallback-0254,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1753.75,401.2,35.355,,,Materials Project fallback (no API key)
mp-fallback-0255,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1331.91,306.44,74.182,,,Materials Project fallback (no API key)
mp-fallback-0256,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,664.57,318.32,16.946,,,Materials Project fallback (no API key)
mp-fallback-0257,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1583.11,649.03,23.19,,,Materials Project fallback (no API key)
mp-fallback-0258,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,484.48,529.98,27.247,,,Materials Project fallback (no API key)
mp-fallback-0259,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1308.99,254.13,39.348,,,Materials Project fallback (no API key)
mp-fallback-0260,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1574.08,351.86,14.581,,,Materials Project fallback (no API key)
mp-fallback-0261,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1302.1,406.23,3.437,,,Materials Project fallback (no API key)
mp-fallback-0262,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1598.54,549.92,42.382,,,Materials Project fallback (no API key)
mp-fallback-0263,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1430.73,407.08,55.893,,,Materials Project fallback (no API key)
mp-fallback-0264,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1515.65,660.33,2.86,,,Materials Project fallback (no API key)
mp-fallback-0265,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,578.49,887.39,73.44,,,Materials Project fallback (no API key)
mp-fallback-0266,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,964.23,431.84,6.057,,,Materials Project fallback (no API key)
mp-fallback-0267,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,994.87,790.32,35.203,,,Materials Project fallback (no API key)
mp-fallback-0268,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1392.15,267.33,23.076,,,Materials Project fallback (no API key)
mp-fallback-0269,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1425.78,142.54,42.566,,,Materials Project fallback (no API key)
mp-fallback-0270,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1737.53,897.57,23.154,,,Materials Project fallback (no API key)
mp-fallback-0271,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1296.81,215.38,74.703,,,Materials Project fallback (no API key)
mp-fallback-0272,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,517.33,798.26,26.32,,,Materials Project fallback (no API key)
mp-fallback-0273,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1796.74,597.57,45.073,,,Materials Project fallback (no API key)
mp-fallback-0274,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1435.52,262.01,57.884,,,Materials Project fallback (no API key)
mp-fallback-0275,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1621.52,549.41,59.744,,,Materials Project fallback (no API key)
mp-fallback-0276,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,965.9,844.24,14.765,,,Materials Project fallback (no API key)
mp-fallback-0277,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,586.2,918.72,21.317,,,Materials Project fallback (no API key)
mp-fallback-0278,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,870.34,412.71,3.946,,,Materials Project fallback (no API key)
mp-fallback-0279,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,654.67,740.2,47.157,,,Materials Project fallback (no API key)
mp-fallback-0280,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1008.32,555.26,46.608,,,Materials Project fallback (no API key)
mp-fallback-0281,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1758.07,426.3,47.881,,,Materials Project fallback (no API key)
mp-fallback-0282,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,475.99,270.58,24.62,,,Materials Project fallback (no API key)
mp-fallback-0283,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1445.42,939.91,56.944,,,Materials Project fallback (no API key)
mp-fallback-0284,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,427.76,861.92,63.381,,,Materials Project fallback (no API key)
mp-fallback-0285,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1640.64,662.29,32.375,,,Materials Project fallback (no API key)
mp-fallback-0286,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1198.08,620.18,46.098,,,Materials Project fallback (no API key)
mp-fallback-0287,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,456.29,895.22,5.61,,,Materials Project fallback (no API key)
mp-fallback-0288,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1173.39,688.72,76.356,,,Materials Project fallback (no API key)
mp-fallback-0289,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1758.95,848.65,69.76,,,Materials Project fallback (no API key)
mp-fallback-0290,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,741.43,581.37,70.348,,,Materials Project fallback (no API key)
mp-fallback-0291,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1626.31,142.45,36.448,,,Materials Project fallback (no API key)
mp-fallback-0292,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1134.17,172.15,6.104,,,Materials Project fallback (no API key)
mp-fallback-0293,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1087.15,904.97,67.38,,,Materials Project fallback (no API key)
mp-fallback-0294,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1704.57,837.34,1.416,,,Materials Project fallback (no API key)
mp-fallback-0295,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1330.32,676.53,15.68,,,Materials Project fallback (no API key)
mp-fallback-0296,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,765.07,622.15,64.247,,,Materials Project fallback (no API key)
mp-fallback-0297,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,956.62,163.82,43.963,,,Materials Project fallback (no API key)
mp-fallback-0298,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,897.9,495.05,61.114,,,Materials Project fallback (no API key)
mp-fallback-0299,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,981.46,851.97,22.47,,,Materials Project fallback (no API key)
mp-fallback-0300,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1241.11,433.76,41.174,,,Materials Project fallback (no API key)
mp-fallback-0301,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1559.68,962.71,24.064,,,Materials Project fallback (no API key)
mp-fallback-0302,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1612.75,841.35,16.467,,,Materials Project fallback (no API key)
mp-fallback-0303,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,737.34,575.8,20.302,,,Materials Project fallback (no API key)
mp-fallback-0304,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,899.05,475.96,69.939,,,Materials Project fallback (no API key)
mp-fallback-0305,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,545.77,549.66,12.65,,,Materials Project fallback (no API key)
mp-fallback-0306,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,540.82,324.81,5.295,,,Materials Project fallback (no API key)
mp-fallback-0307,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1044.43,151.44,57.375,,,Materials Project fallback (no API key)
mp-fallback-0308,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1520.9,460.81,72.339,,,Materials Project fallback (no API key)
mp-fallback-0309,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1073.55,165.7,75.913,,,Materials Project fallback (no API key)
mp-fallback-0310,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,527.95,232.83,22.911,,,Materials Project fallback (no API key)
mp-fallback-0311,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,400.0,923.78,41.453,,,Materials Project fallback (no API key)
mp-fallback-0312,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,858.72,775.67,1.853,,,Materials Project fallback (no API key)
mp-fallback-0313,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1135.16,423.17,11.329,,,Materials Project fallback (no API key)
mp-fallback-0314,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1715.09,321.2,29.451,,,Materials Project fallback (no API key)
mp-fallback-0315,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,907.61,260.34,22.767,,,Materials Project fallback (no API key)
mp-fallback-0316,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1291.95,739.02,34.04,,,Materials Project fallback (no API key)
mp-fallback-0317,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,869.79,432.32,27.518,,,Materials Project fallback (no API key)
mp-fallback-0318,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1657.88,932.49,25.941,,,Materials Project fallback (no API key)
mp-fallback-0319,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,561.85,223.25,54.147,,,Materials Project fallback (no API key)
mp-fallback-0320,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1326.54,897.96,46.895,,,Materials Project fallback (no API key)
mp-fallback-0321,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1393.69,625.98,29.24,,,Materials Project fallback (no API key)
mp-fallback-0322,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,872.64,424.0,3.621,,,Materials Project fallback (no API key)
mp-fallback-0323,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1367.24,607.42,64.401,,,Materials Project fallback (no API key)
mp-fallback-0324,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,886.23,190.46,20.297,,,Materials Project fallback (no API key)
mp-fallback-0325,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,443.78,643.21,71.224,,,Materials Project fallback (no API key)
mp-fallback-0326,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1150.78,703.03,26.201,,,Materials Project fallback (no API key)
mp-fallback-0327,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,629.68,620.93,38.269,,,Materials Project fallback (no API key)
mp-fallback-0328,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1173.96,164.37,52.869,,,Materials Project fallback (no API key)
mp-fallback-0329,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,740.75,134.01,72.899,,,Materials Project fallback (no API key)
mp-fallback-0330,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1587.11,740.93,26.783,,,Materials Project fallback (no API key)
mp-fallback-0331,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,898.24,838.45,58.867,,,Materials Project fallback (no API key)
mp-fallback-0332,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,462.08,510.48,38.595,,,Materials Project fallback (no API key)
mp-fallback-0333,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,465.72,132.22,0.715,,,Materials Project fallback (no API key)
mp-fallback-0334,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1671.6,673.68,64.512,,,Materials Project fallback (no API key)
mp-fallback-0335,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,691.07,383.16,55.487,,,Materials Project fallback (no API key)
mp-fallback-0336,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1304.8,886.12,55.673,,,Materials Project fallback (no API key)
