entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
aflow-0158,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1546.15,768.0,117.276,,,AFLOW surrogate
aflow-0159,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1850.79,974.34,47.266,,,AFLOW surrogate
aflow-0160,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1578.71,280.99,24.498,,,AFLOW surrogate
aflow-0161,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1633.21,197.38,24.626,,,AFLOW surrogate
aflow-0162,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",992.05,1176.23,11.999,,,AFLOW surrogate
aflow-0163,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1779.36,1075.1,113.149,,,AFLOW surrogate
aflow-0164,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",985.97,357.73,110.126,,,AFLOW surrogate
aflow-0165,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",669.21,750.65,57.873,,,AFLOW surrogate
aflow-0166,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1326.57,838.82,90.231,,,AFLOW surrogate
aflow-0167,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1264.4,874.06,24.64,,,AFLOW surrogate
aflow-0168,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",948.71,558.31,111.92,,,AFLOW surrogate
aflow-0169,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1988.67,470.49,14.79,,,AFLOW surrogate
aflow-0170,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1091.49,1172.97,10.828,,,AFLOW surrogate
aflow-0171,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1905.78,1179.19,106.773,,,AFLOW surrogate
aflow-0172,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",982.02,293.09,61.136,,,AFLOW surrogate
aflow-0173,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1543.3,394.94,118.981,,,AFLOW surrogate
aflow-0174,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1036.25,330.35,57.271,,,AFLOW surrogate
aflow-0175,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1756.33,228.99,91.161,,,AFLOW surrogate
aflow-0176,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1881.1,1105.7,53.029,,,AFLOW surrogate
aflow-0177,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1746.96,1024.78,9.723,,,AFLOW surrogate
aflow-0178,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1850.78,662.93,60.153,,,AFLOW surrogate
aflow-0179,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",996.18,560.9,104.972,,,AFLOW surrogate
aflow-0180,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1625.05,188.49,80.007,,,AFLOW surrogate
aflow-0181,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1092.19,636.83,2.033,,,AFLOW surrogate
aflow-0182,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1112.82,407.45,83.102,,,AFLOW surrogate
aflow-0183,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1413.45,699.88,18.119,,,AFLOW surrogate
aflow-0184,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",779.33,376.27,39.26,,,AFLOW surrogate
aflow-0185,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",655.12,942.64,82.472,,,AFLOW surrogate
aflow-0186,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",831.94,655.56,89.653,,,AFLOW surrogate
aflow-0187,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1660.96,656.62,20.879,,,AFLOW surrogate
aflow-0188,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1143.8,743.9,97.131,,,AFLOW surrogate
aflow-0189,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1706.59,447.23,113.388,,,AFLOW surrogate
aflow-0190,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",603.26,721.58,38.762,,,AFLOW surrogate
aflow-0191,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1030.08,573.37,84.66,,,AFLOW surrogate
aflow-0192,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1611.64,1034.39,31.841,,,AFLOW surrogate
aflow-0193,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1437.39,1135.77,68.39,,,AFLOW surrogate
aflow-0194,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",771.19,442.52,117.366,,,AFLOW surrogate
aflow-0195,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1930.69,967.73,0.323,,,AFLOW surrogate
aflow-0196,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1970.55,509.94,6.583,,,AFLOW surrogate
aflow-0197,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",787.07,639.26,38.015,,,AFLOW surrogate
aflow-0198,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",738.84,1129.23,36.927,,,AFLOW surrogate
aflow-0199,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",976.57,422.59,15.665,,,AFLOW surrogate
aflow-0200,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1824.51,1049.9,59.856,,,AFLOW surrogate
aflow-0201,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1741.91,553.54,28.179,,,AFLOW surrogate
aflow-0202,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",749.04,572.85,109.741,,,AFLOW surrogate
aflow-0203,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",991.32,1115.25,30.535,,,AFLOW surrogate
aflow-0204,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1164.83,1051.2,109.259,,,AFLOW surrogate
aflow-0205,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1434.48,365.81,109.802,,,AFLOW surrogate
aflow-0206,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1809.3,1179.07,56.461,,,AFLOW surrogate
aflow-0207,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1832.49,735.17,70.242,,,AFLOW surrogate
aflow-0208,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1042.27,291.64,116.643,,,AFLOW surrogate
aflow-0209,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1944.08,502.43,95.685,,,AFLOW surrogate
aflow-0210,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1712.63,424.62,16.357,,,AFLOW surrogate
aflow-0211,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1218.11,810.93,35.095,,,AFLOW surrogate
aflow-0212,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",938.55,1022.62,118.433,,,AFLOW surrogate
aflow-0213,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1539.63,495.59,16.23,,,AFLOW surrogate
aflow-0214,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1879.71,851.98,115.792,,,AFLOW surrogate
aflow-0215,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1382.32,434.98,60.791,,,AFLOW surrogate
aflow-0216,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",839.6,678.04,9.721,,,AFLOW surrogate
aflow-0217,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1106.73,945.44,95.406,,,AFLOW surrogate
aflow-0218,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",678.31,406.45,44.805,,,AFLOW surrogate
aflow-0219,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1856.85,975.85,57.182,,,AFLOW surrogate
aflow-0220,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1357.69,700.39,29.379,,,AFLOW surrogate
aflow-0221,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",753.76,659.72,115.072,,,AFLOW surrogate
aflow-0222,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",951.48,229.67,119.143,,,AFLOW surrogate
aflow-0223,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1062.18,838.29,87.275,,,AFLOW surrogate
aflow-0224,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1630.91,506.88,49.235,,,AFLOW surrogate
aflow-0225,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1746.3,723.5,119.312,,,AFLOW surrogate
aflow-0226,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1049.0,406.1,13.518,,,AFLOW surrogate
aflow-0227,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1150.57,1147.54,115.982,,,AFLOW surrogate
aflow-0228,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1742.76,424.95,50.488,,,AFLOW surrogate
aflow-0229,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2152.76,556.38,14.926,,,AFLOW surrogate
aflow-0230,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",963.62,527.83,61.002,,,AFLOW surrogate
aflow-0231,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1823.48,654.67,13.298,,,AFLOW surrogate
aflow-0232,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",772.3,1071.58,82.257,,,AFLOW surrogate
aflow-0233,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",773.28,391.88,113.523,,,AFLOW surrogate
aflow-0234,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1525.24,471.4,84.269,,,AFLOW surrogate
aflow-0235,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",909.04,663.58,7.141,,,AFLOW surrogate
aflow-0236,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1326.43,829.02,68.055,,,AFLOW surrogate
aflow-0237,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1371.6,334.9,51.36,,,AFLOW surrogate
aflow-0238,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",900.5,1129.3,44.52,,,AFLOW surrogate
aflow-0239,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1552.26,989.49,17.792,,,AFLOW surrogate
aflow-0240,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",797.85,549.75,72.534,,,AFLOW surrogate
aflow-0241,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1771.41,222.82,0.213,,,AFLOW surrogate
aflow-0242,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",926.56,788.0,83.039,,,AFLOW surrogate
aflow-0243,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2167.27,661.63,82.479,,,AFLOW surrogate
aflow-0244,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1227.61,749.93,111.007,,,AFLOW surrogate
aflow-0245,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1600.46,554.08,76.76,,,AFLOW surrogate
aflow-0246,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1012.3,768.85,20.945,,,AFLOW surrogate
aflow-0247,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1710.12,991.01,19.952,,,AFLOW surrogate
aflow-0248,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1616.4,1190.74,92.021,,,AFLOW surrogate
aflow-0249,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1679.95,290.32,90.782,,,AFLOW surrogate
aflow-0250,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",988.4,290.06,34.864,,,AFLOW surrogate
