entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
aflow-0016,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1583.7,362.76,41.457,,,AFLOW surrogate
mp-fallback-0257,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1583.11,649.03,23.19,,,Materials Project fallback (no API key)
openfoam-0091,simulation,OpenFOAM heat transfer 0091,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1582.03,707.03,58.313,,,OpenFOAM surrogate
oqmd-0078,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1581.14,807.85,70.737,,,OQMD surrogate
mp-fallback-0484,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1579.59,152.89,12.64,,,Materials Project fallback (no API key)
aflow-0160,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1578.71,280.99,24.498,,,AFLOW surrogate
aflow-0144,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1578.3,741.47,54.43,,,AFLOW surrogate
mp-fallback-0197,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1575.96,200.95,3.146,,,Materials Project fallback (no API key)
oqmd-0092,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1575.95,389.54,22.142,,,OQMD surrogate
oqmd-0204,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1575.5,634.39,35.047,,,OQMD surrogate
mp-fallback-0260,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1574.08,351.86,14.581,,,Materials Project fallback (no API key)
oqmd-0201,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1573.26,257.06,42.91,,,OQMD surrogate
nasa-0125,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1572.11,1431.49,139.9,,,NASA materials surrogate
oqmd-0192,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1572.04,568.68,7.331,,,OQMD surrogate
aflow-0121,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1569.18,1037.0,82.095,,,AFLOW surrogate
mp-fallback-0455,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1568.85,838.36,25.242,,,Materials Project fallback (no API key)
openfoam-0095,simulation,OpenFOAM external flow 0095,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1567.29,618.39,24.482,,,OpenFOAM surrogate
aflow-0067,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1567.04,470.98,21.301,,,AFLOW surrogate
mp-fallback-0226,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1566.2,847.61,70.231,,,Materials Project fallback (no API key)
mp-fallback-0452,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1564.69,714.89,30.486,,,Materials Project fallback (no API key)
openfoam-0121,simulation,OpenFOAM heat transfer 0121,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1562.29,93.23,101.299,,,OpenFOAM surrogate
mp-fallback-0174,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1562.04,777.58,67.43,,,Materials Project fallback (no API key)
oqmd-0008,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1561.73,721.07,13.256,,,OQMD surrogate
mp-fallback-0169,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1561.05,789.78,5.087,,,Materials Project fallback (no API key)
oqmd-0196,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1560.5,264.96,53.823,,,OQMD surrogate
aflow-0047,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1560.03,1145.64,79.793,,,AFLOW surrogate
mp-fallback-0301,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1559.68,962.71,24.064,,,Materials Project fallback (no API key)
mp-fallback-0223,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1559.62,968.9,9.62,,,Materials Project fallback (no API key)
openfoam-0105,simulation,OpenFOAM heat transfer 0105,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1558.66,875.72,83.512,,,OpenFOAM surrogate
openfoam-0043,simulation,OpenFOAM turbulence 0043,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1556.26,676.54,60.915,,,OpenFOAM surrogate
mp-fallback-0165,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1555.67,700.28,39.455,,,Materials Project fallback (no API key)
nist-0135,simulation,H2O,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1554.06,,,,,NIST WebBook surrogate
mp-fallback-0123,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1553.98,898.21,71.703,,,Materials Project fallback (no API key)
mp-fallback-0416,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1552.96,227.6,40.374,,,Materials Project fallback (no API key)
aflow-0239,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1552.26,989.49,17.792,,,AFLOW surrogate
mp-fallback-0463,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1551.97,742.75,8.393,,,Materials Project fallback (no API key)
mp-fallback-0454,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1551.48,963.38,44.23,,,Materials Project fallback (no API key)
oqmd-0235,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1551.05,558.78,77.356,,,OQMD surrogate
aflow-0018,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1550.94,877.19,112.086,,,AFLOW surrogate
mp-fallback-0448,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1550.17,341.72,51.073,,,Materials Project fallback (no API key)
oqmd-0070,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1549.83,727.15,46.088,,,OQMD surrogate
oqmd-0014,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1549.3,602.3,66.496,,,OQMD surrogate
mp-fallback-0167,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1548.14,427.52,62.66,,,Materials Project fallback (no API key)
openfoam-0124,simulation,OpenFOAM thermal shock 0124,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1546.68,668.22,140.207,,,OpenFOAM surrogate
aflow-0158,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1546.15,768.0,117.276,,,AFLOW surrogate
openfoam-0006,simulation,OpenFOAM thermal shock 0006,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1545.21,551.81,67.82,,,OpenFOAM surrogate
oqmd-0076,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1545.09,305.09,11.029,,,OQMD surrogate
openfoam-0049,simulation,OpenFOAM thermal shock 0049,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1544.93,870.75,94.177,,,OpenFOAM surrogate
mp-fallback-0070,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1544.33,482.33,51.593,,,Materials Project fallback (no API key)
mp-fallback-0211,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1543.97,596.03,49.955,,,Materials Project fallback (no API key)
aflow-0173,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1543.3,394.94,118.981,,,AFLOW surrogate
mp-fallback-0015,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1543.18,634.22,74.176,,,Materials Project fallback (no API key)
mp-fallback-0483,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1542.81,621.07,61.985,,,Materials Project fallback (no API key)
nasa-0131,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1541.61,1564.72,19.602,,,NASA materials surrogate
aflow-0030,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1540.78,884.86,92.319,,,AFLOW surrogate
aflow-0099,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1540.45,239.65,111.171,,,AFLOW surrogate
oqmd-0011,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1540.28,123.4,58.195,,,OQMD surrogate
aflow-0213,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1539.63,495.59,16.23,,,AFLOW surrogate
nist-0114,simulation,NH3,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1536.89,,,,,NIST WebBook surrogate
mp-fallback-0403,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1536.37,292.6,61.535,,,Materials Project fallback (no API key)
nist-0076,simulation,CO2,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1535.95,,,,,NIST WebBook surrogate
aflow-0033,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1535.33,951.23,63.137,,,AFLOW surrogate
mp-fallback-0210,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1534.07,497.09,78.346,,,Materials Project fallback (no API key)
oqmd-0081,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1530.02,466.17,43.751,,,OQMD surrogate
oqmd-0154,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1529.38,652.24,20.399,,,OQMD surrogate
mp-fallback-0400,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1528.27,479.78,22.223,,,Materials Project fallback (no API key)
mp-fallback-0426,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1526.05,780.6,21.316,,,Materials Project fallback (no API key)
aflow-0234,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1525.24,471.4,84.269,,,AFLOW surrogate
oqmd-0025,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1524.65,355.03,33.161,,,OQMD surrogate
oqmd-0178,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1524.28,456.9,15.08,,,OQMD surrogate
mp-fallback-0043,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1522.83,907.81,63.772,,,Materials Project fallback (no API key)
mp-fallback-0308,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1520.9,460.81,72.339,,,Materials Project fallback (no API key)
nasa-0134,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1520.58,344.0,130.789,,,NASA materials surrogate
oqmd-0067,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1520.35,350.34,24.927,,,OQMD surrogate
mp-fallback-0230,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1520.13,699.47,4.481,,,Materials Project fallback (no API key)
oqmd-0133,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1519.32,799.71,31.164,,,OQMD surrogate
mp-fallback-0199,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1518.72,527.95,48.842,,,Materials Project fallback (no API key)
oqmd-0019,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1518.14,464.16,12.502,,,OQMD surrogate
nasa-0011,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1516.03,1019.34,82.026,,,NASA materials surrogate
mp-fallback-0264,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1515.65,660.33,2.86,,,Materials Project fallback (no API key)
oqmd-0065,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1515.38,853.78,20.192,,,OQMD surrogate
openfoam-0103,simulation,OpenFOAM boundary layer 0103,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1512.8,464.19,191.801,,,OpenFOAM surrogate
mp-fallback-0214,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1508.13,347.89,7.654,,,Materials Project fallback (no API key)
mp-fallback-0115,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1504.5,667.23,21.47,,,Materials Project fallback (no API key)
oqmd-0113,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1504.31,482.32,34.16,,,OQMD surrogate
mp-fallback-0060,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1504.22,583.72,49.978,,,Materials Project fallback (no API key)
aflow-0023,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1503.71,390.41,55.676,,,AFLOW surrogate
aflow-0104,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1503.5,1044.61,33.224,,,AFLOW surrogate
openfoam-0110,simulation,OpenFOAM boundary layer 0110,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1502.08,365.08,117.637,,,OpenFOAM surrogate
oqmd-0088,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1500.68,370.89,13.675,,,OQMD surrogate
openfoam-0080,simulation,OpenFOAM thermal shock 0080,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1499.81,405.98,160.452,,,OpenFOAM surrogate
mp-fallback-0394,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1499.4,133.94,54.198,,,Materials Project fallback (no API key)
nasa-0137,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1498.32,1317.59,111.747,,,NASA materials surrogate
nasa-0059,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1495.45,249.86,18.282,,,NASA materials surrogate
nist-0113,simulation,CO2,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1494.59,,,,,NIST WebBook surrogate
oqmd-0167,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1494.54,112.17,13.768,,,OQMD surrogate
aflow-0102,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1493.3,791.71,28.804,,,AFLOW surrogate
oqmd-0050,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1493.2,846.83,17.981,,,OQMD surrogate
nist-0105,simulation,Al2O3,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1491.66,,,,,NIST WebBook surrogate
aflow-0129,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1491.58,187.42,36.334,,,AFLOW surrogate
mp-fallback-0182,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1489.99,906.07,54.977,,,Materials Project fallback (no API key)
oqmd-0159,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1488.98,844.4,63.022,,,OQMD surrogate
oqmd-0089,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1488.61,401.53,7.74,,,OQMD surrogate
openfoam-0094,simulation,OpenFOAM thermal shock 0094,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1486.98,266.68,8.395,,,OpenFOAM surrogate
openfoam-0034,simulation,OpenFOAM turbulence 0034,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1486.2,713.57,190.675,,,OpenFOAM surrogate
aflow-0151,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1485.54,326.02,30.945,,,AFLOW surrogate
aflow-0050,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1485.27,882.12,4.465,,,AFLOW surrogate
oqmd-0052,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1484.94,749.69,64.613,,,OQMD surrogate
openfoam-0039,simulation,OpenFOAM heat transfer 0039,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1482.03,64.95,48.336,,,OpenFOAM surrogate
oqmd-0139,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1481.99,829.08,47.554,,,OQMD surrogate
openfoam-0009,simulation,OpenFOAM thermal shock 0009,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1479.55,293.86,127.224,,,OpenFOAM surrogate
mp-fallback-0469,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1479.25,370.49,19.111,,,Materials Project fallback (no API key)
mp-fallback-0432,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1478.48,162.1,16.401,,,Materials Project fallback (no API key)
oqmd-0013,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1477.76,161.94,42.908,,,OQMD surrogate
aflow-0146,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1475.49,499.61,101.894,,,AFLOW surrogate
mp-fallback-0016,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1474.65,864.37,37.546,,,Materials Project fallback (no API key)
nasa-0116,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1474.51,1453.64,86.773,,,NASA materials surrogate
nasa-0054,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1473.53,608.66,1.42,,,NASA materials surrogate
oqmd-0249,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1472.29,289.5,54.973,,,OQMD surrogate
oqmd-0197,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1470.42,302.97,44.345,,,OQMD surrogate
aflow-0084,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1470.09,535.86,66.827,,,AFLOW surrogate
mp-fallback-0247,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1469.15,152.58,61.982,,,Materials Project fallback (no API key)
aflow-0080,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1466.26,652.76,90.929,,,AFLOW surrogate
mp-fallback-0127,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1465.82,963.91,78.866,,,Materials Project fallback (no API key)
oqmd-0206,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1465.63,100.79,40.645,,,OQMD surrogate
oqmd-0181,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1464.83,457.32,10.987,,,OQMD surrogate
openfoam-0051,simulation,OpenFOAM turbulence 0051,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1461.48,186.7,89.34,,,OpenFOAM surrogate
aflow-0066,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1461.18,857.21,26.494,,,AFLOW surrogate
nist-0133,simulation,CH4,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1460.87,,,,,NIST WebBook surrogate
oqmd-0183,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1460.74,185.91,69.038,,,OQMD surrogate
nasa-0035,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1457.99,530.72,5.768,,,NASA materials surrogate
mp-fallback-0248,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1455.09,344.84,40.319,,,Materials Project fallback (no API key)
oqmd-0143,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1454.02,469.07,74.493,,,OQMD surrogate
nist-0028,simulation,CO2,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1454.01,,,,,NIST WebBook surrogate
oqmd-0057,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1453.56,191.45,23.158,,,OQMD surrogate
mp-fallback-0495,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1453.1,697.65,30.595,,,Materials Project fallback (no API key)
mp-fallback-0355,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: ceramic.,1453.07,521.0,78.482,,,Materials Project fallback (no API key)
mp-fallback-0080,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1452.03,131.22,71.001,,,Materials Project fallback (no API key)
oqmd-0100,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1451.71,209.45,0.118,,,OQMD surrogate
oqmd-0007,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1450.99,715.2,21.161,,,OQMD surrogate
mp-fallback-0435,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1450.51,741.7,65.728,,,Materials Project fallback (no API key)
oqmd-0211,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1449.09,134.45,30.899,,,OQMD surrogate
aflow-0014,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1447.86,1038.03,79.706,,,AFLOW surrogate
mp-fallback-0104,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1447.61,448.97,30.606,,,Materials Project fallback (no API key)
sim-0016,simulation,NASA extreme materials panel 0016,NASA extreme materials panel; high-temperature flow around coated surface. Thermal service window up to 1447.58 C with modeled conductivity 83.361 and structural response 935.77.,1447.58,935.77,83.361,,,NASA extreme materials panel
mp-fallback-0190,material,Al2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1446.44,209.11,64.307,,,Materials Project fallback (no API key)
openfoam-0090,simulation,OpenFOAM heat transfer 0090,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1445.91,870.89,143.152,,,OpenFOAM surrogate
mp-fallback-0003,material,SiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1445.52,344.46,59.398,,,Materials Project fallback (no API key)
mp-fallback-0283,material,SiC,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1445.42,939.91,56.944,,,Materials Project fallback (no API key)
openfoam-0022,simulation,OpenFOAM turbulence 0022,"OpenFOAM CFD template surrogate with standardized mesh, solver, and boundary-condition metadata. Useful for pre-run engineering setup retrieval.",1444.64,88.68,87.803,,,OpenFOAM surrogate
mp-fallback-0485,material,ZnO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1444.11,763.69,67.509,,,Materials Project fallback (no API key)
aflow-0028,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1443.3,537.71,50.478,,,AFLOW surrogate
mp-fallback-0072,material,MgO,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1442.12,564.16,47.844,,,Materials Project fallback (no API key)
mp-fallback-0119,material,TiO2,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: oxide.,1441.61,775.1,6.733,,,Materials Project fallback (no API key)
nist-0016,simulation,NH3,"NIST Chemistry WebBook thermodynamic surrogate record with heats of formation, entropy, and heat capacity context. Useful for equilibrium, enthalpy, and materials process screening.",1441.37,,,,,NIST WebBook surrogate
mp-fallback-0065,material,Fe2O3,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: semiconductor.,1441.0,415.65,30.864,,,Materials Project fallback (no API key)
mp-fallback-0480,material,BN,Synthetic stand-in for a Materials Project record because live API access is unavailable. Class: alloy-like surrogate.,1440.54,780.57,19.026,,,Materials Project fallback (no API key)
